datetime,00010_Mean,00010_Mean_cd,site_no,00025_Mean,00025_Mean_cd,00047_Mean,00047_Mean_cd,00060_Mean,00060_Mean_cd,00095_Mean,00095_Mean_cd,00300_Mean,00300_Mean_cd,62361_Mean,62361_Mean_cd
2016-06-16 00:00:00+00:00,11.4,A,14181500,734.0,A,789.0,A,1270.0,A,,,,,,
2016-06-17 00:00:00+00:00,12.1,A,14181500,734.0,A,801.0,A,1260.0,A,,,,,,
2016-06-18 00:00:00+00:00,12.0,A,14181500,738.0,A,801.0,A,1260.0,A,,,,,,
2016-06-19 00:00:00+00:00,12.1,A,14181500,738.0,A,793.0,A,1250.0,A,,,,,,
2016-06-20 00:00:00+00:00,12.5,A,14181500,736.0,A,840.0,A,1260.0,A,,,,,,
2016-06-21 00:00:00+00:00,12.4,A,14181500,738.0,A,849.0,A,1240.0,A,,,,,,
2016-06-22 00:00:00+00:00,12.3,A,14181500,734.0,A,838.0,A,1270.0,A,,,,,,
2016-06-23 00:00:00+00:00,11.9,A,14181500,735.0,A,825.0,A,1260.0,A,,,,,,
2016-06-24 00:00:00+00:00,11.5,A,14181500,739.0,A,797.0,A,1270.0,A,,,,,,
2016-06-25 00:00:00+00:00,11.4,A,14181500,737.0,A,792.0,A,1250.0,A,,,,,,
2016-06-26 00:00:00+00:00,11.5,A,14181500,734.0,A,793.0,A,1250.0,A,,,,,,
2016-06-27 00:00:00+00:00,11.9,A,14181500,736.0,A,795.0,A,1250.0,A,,,,,,
2016-06-28 00:00:00+00:00,12.2,A,14181500,736.0,A,797.0,A,1250.0,A,,,,,,
2016-06-29 00:00:00+00:00,12.2,A,14181500,736.0,A,797.0,A,1250.0,A,,,,,,
2016-06-30 00:00:00+00:00,11.9,A,14181500,736.0,A,793.0,A,1240.0,A,,,,,,
2016-07-01 00:00:00+00:00,12.1,A,14181500,734.0,A,791.0,A,1130.0,A,,,,,,
2016-07-02 00:00:00+00:00,12.7,A,14181500,733.0,A,799.0,A,1040.0,A,,,,,,
2016-07-03 00:00:00+00:00,13.4,A,14181500,735.0,A,806.0,A,1060.0,A,,,,,,
2016-07-04 00:00:00+00:00,13.6,A,14181500,736.0,A,804.0,A,1060.0,A,,,,,,
2016-07-05 00:00:00+00:00,13.5,A,14181500,734.0,A,798.0,A,1070.0,A,,,,,,
2016-07-06 00:00:00+00:00,13.7,A,14181500,733.0,A,800.0,A,1080.0,A,,,,,,
2016-07-07 00:00:00+00:00,14.0,A,14181500,732.0,A,802.0,A,1080.0,A,,,,,,
2016-07-08 00:00:00+00:00,14.0,A,14181500,731.0,A,802.0,A,1080.0,A,,,,,,
2016-07-09 00:00:00+00:00,14.0,A,14181500,733.0,A,804.0,A,1080.0,A,,,,,,
2016-07-10 00:00:00+00:00,13.9,A,14181500,734.0,A,795.0,A,1080.0,A,,,,,,
2016-07-11 00:00:00+00:00,13.9,A,14181500,734.0,A,798.0,A,1090.0,A,,,,,,
2016-07-12 00:00:00+00:00,14.0,A,14181500,734.0,A,799.0,A,1080.0,A,,,,,,
2016-07-13 00:00:00+00:00,13.9,A,14181500,736.0,A,798.0,A,1080.0,A,,,,,,
2016-07-14 00:00:00+00:00,14.0,A,14181500,736.0,A,804.0,A,1120.0,A,,,,,,
2016-07-15 00:00:00+00:00,13.8,A,14181500,736.0,A,797.0,A,1060.0,A,,,,,,
2016-07-16 00:00:00+00:00,13.7,A,14181500,734.0,A,794.0,A,1040.0,A,,,,,,
2016-07-17 00:00:00+00:00,13.5,A,14181500,732.0,A,787.0,A,1030.0,A,,,,,,
2016-07-18 00:00:00+00:00,13.3,A,14181500,733.0,A,785.0,A,1040.0,A,,,,,,
2016-07-19 00:00:00+00:00,13.6,A,14181500,735.0,A,793.0,A,1040.0,A,,,,,,
2016-07-20 00:00:00+00:00,13.8,A,14181500,734.0,A,795.0,A,1030.0,A,,,,,,
2016-07-21 00:00:00+00:00,13.9,A,14181500,734.0,A,795.0,A,1040.0,A,,,,,,
