datetime,00060_Mean,00060_Mean_cd,site_no
1995-04-01 00:00:00+00:00,137.0,A,06639000
1995-04-02 00:00:00+00:00,156.0,A,06639000
1995-04-03 00:00:00+00:00,148.0,A,06639000
1995-04-04 00:00:00+00:00,144.0,A,06639000
1995-04-05 00:00:00+00:00,141.0,A,06639000
1995-04-06 00:00:00+00:00,144.0,A,06639000
1995-04-07 00:00:00+00:00,159.0,A,06639000
1995-04-08 00:00:00+00:00,191.0,A,06639000
1995-04-09 00:00:00+00:00,260.0,A,06639000
1995-04-10 00:00:00+00:00,327.0,A,06639000
1995-04-11 00:00:00+00:00,386.0,A,06639000
1995-04-12 00:00:00+00:00,349.0,A,06639000
1995-04-13 00:00:00+00:00,298.0,A,06639000
1995-04-14 00:00:00+00:00,260.0,A,06639000
1995-04-15 00:00:00+00:00,246.0,A,06639000
1995-04-16 00:00:00+00:00,246.0,A,06639000
1995-04-17 00:00:00+00:00,277.0,A,06639000
1995-04-18 00:00:00+00:00,291.0,A,06639000
1995-04-19 00:00:00+00:00,270.0,A,06639000
1995-04-20 00:00:00+00:00,253.0,A,06639000
1995-04-21 00:00:00+00:00,239.0,A,06639000
1995-04-22 00:00:00+00:00,232.0,A,06639000
1995-04-23 00:00:00+00:00,225.0,A,06639000
1995-04-24 00:00:00+00:00,218.0,A,06639000
1995-04-25 00:00:00+00:00,212.0,A,06639000
1995-04-26 00:00:00+00:00,208.0,A,06639000
1995-04-27 00:00:00+00:00,205.0,A,06639000
1995-04-28 00:00:00+00:00,205.0,A,06639000
1995-04-29 00:00:00+00:00,212.0,A,06639000
1995-04-30 00:00:00+00:00,218.0,A,06639000
1995-05-01 00:00:00+00:00,215.0,A,06639000
1995-05-02 00:00:00+00:00,232.0,A,06639000
1995-05-03 00:00:00+00:00,265.0,A,06639000
1995-05-04 00:00:00+00:00,306.0,A,06639000
1995-05-05 00:00:00+00:00,316.0,A,06639000
1995-05-06 00:00:00+00:00,349.0,A,06639000
1995-05-07 00:00:00+00:00,364.0,A,06639000
1995-05-08 00:00:00+00:00,382.0,A,06639000
1995-05-09 00:00:00+00:00,442.0,A,06639000
1995-05-10 00:00:00+00:00,423.0,A,06639000
1995-05-11 00:00:00+00:00,435.0,A,06639000
1995-05-12 00:00:00+00:00,422.0,A,06639000
1995-05-13 00:00:00+00:00,420.0,A,06639000
1995-05-14 00:00:00+00:00,469.0,A,06639000
1995-05-15 00:00:00+00:00,510.0,A,06639000
1995-05-16 00:00:00+00:00,551.0,A,06639000
1995-05-17 00:00:00+00:00,583.0,A,06639000
1995-05-18 00:00:00+00:00,579.0,A,06639000
1995-05-19 00:00:00+00:00,571.0,A,06639000
1995-05-20 00:00:00+00:00,599.0,A,06639000
1995-05-21 00:00:00+00:00,647.0,A,06639000
1995-05-22 00:00:00+00:00,688.0,A,06639000
1995-05-23 00:00:00+00:00,716.0,A,06639000
1995-05-24 00:00:00+00:00,783.0,A,06639000
1995-05-25 00:00:00+00:00,820.0,A,06639000
1995-05-26 00:00:00+00:00,864.0,A,06639000
1995-05-27 00:00:00+00:00,924.0,A,06639000
1995-05-28 00:00:00+00:00,1020.0,A,06639000
1995-05-29 00:00:00+00:00,1120.0,A,06639000
1995-05-30 00:00:00+00:00,997.0,A,06639000
1995-05-31 00:00:00+00:00,949.0,A,06639000
1995-06-01 00:00:00+00:00,934.0,A,06639000
1995-06-02 00:00:00+00:00,924.0,A,06639000
1995-06-03 00:00:00+00:00,846.0,A,06639000
1995-06-04 00:00:00+00:00,855.0,A,06639000
1995-06-05 00:00:00+00:00,890.0,A,06639000
1995-06-06 00:00:00+00:00,971.0,A,06639000
1995-06-07 00:00:00+00:00,1010.0,A,06639000
1995-06-08 00:00:00+00:00,1050.0,A,06639000
1995-06-09 00:00:00+00:00,1110.0,A,06639000
1995-06-10 00:00:00+00:00,1130.0,A,06639000
1995-06-11 00:00:00+00:00,1120.0,A,06639000
1995-06-12 00:00:00+00:00,1150.0,A,06639000
1995-06-13 00:00:00+00:00,1190.0,A,06639000
1995-06-14 00:00:00+00:00,1200.0,A,06639000
1995-06-15 00:00:00+00:00,1080.0,A,06639000
1995-06-16 00:00:00+00:00,949.0,A,06639000
1995-06-17 00:00:00+00:00,910.0,A,06639000
1995-06-18 00:00:00+00:00,919.0,A,06639000
1995-06-19 00:00:00+00:00,949.0,A,06639000
1995-06-20 00:00:00+00:00,1010.0,A,06639000
1995-06-21 00:00:00+00:00,1130.0,A,06639000
1995-06-22 00:00:00+00:00,1230.0,A,06639000
1995-06-23 00:00:00+00:00,1230.0,A,06639000
1995-06-24 00:00:00+00:00,1070.0,A,06639000
1995-06-25 00:00:00+00:00,915.0,A,06639000
1995-06-26 00:00:00+00:00,829.0,A,06639000
1995-06-27 00:00:00+00:00,797.0,A,06639000
1995-06-28 00:00:00+00:00,764.0,A,06639000
1995-06-29 00:00:00+00:00,733.0,A,06639000
1995-06-30 00:00:00+00:00,725.0,A,06639000
1995-07-01 00:00:00+00:00,708.0,A,06639000
1995-07-02 00:00:00+00:00,708.0,A,06639000
1995-07-03 00:00:00+00:00,708.0,A,06639000
1995-07-04 00:00:00+00:00,684.0,A,06639000
1995-07-05 00:00:00+00:00,603.0,A,06639000
1995-07-06 00:00:00+00:00,555.0,A,06639000
1995-07-07 00:00:00+00:00,551.0,A,06639000
1995-07-08 00:00:00+00:00,520.0,A,06639000
1995-07-09 00:00:00+00:00,465.0,A,06639000
1995-07-10 00:00:00+00:00,461.0,A,06639000
1995-07-11 00:00:00+00:00,473.0,A,06639000
1995-07-12 00:00:00+00:00,492.0,A,06639000
1995-07-13 00:00:00+00:00,496.0,A,06639000
1995-07-14 00:00:00+00:00,485.0,A,06639000
1995-07-15 00:00:00+00:00,477.0,A,06639000
1995-07-16 00:00:00+00:00,465.0,A,06639000
1995-07-17 00:00:00+00:00,469.0,A,06639000
1995-07-18 00:00:00+00:00,431.0,A,06639000
1995-07-19 00:00:00+00:00,386.0,A,06639000
1995-07-20 00:00:00+00:00,364.0,A,06639000
1995-07-21 00:00:00+00:00,338.0,A,06639000
